IID,cluster
HORUS12AA001M5TD3,0
HORUS003992570117,1
HORUS003910309869,0
HORUS007200120030,0
HORUS007200120872,0
HORUS007200120949,0
HORUS003912557551,1
HORUS002100311205,0
HORUS003992568793,0
HORUS002100111013,0
HORUS004861040980,0
HORUS007200121833,0
HORUS007200120023,0
HORUS007100039234,0
HORUS004861040899,0
HORUS004861041139,0
HORUS006600004019,0
HORUS007200120602,0
HORUS003992568778,0
HORUS003991270603,0
HORUS003992568174,0
HORUS003991270468,0
HORUS004861042968,0
HORUS004861041040,0
HORUS003992670057,0
HORUS004861042517,0
HORUS007200122028,0
HORUS003912557279,0
HORUS12AA001D9BA8,0
HORUS003991270278,0
HORUS002100110507,0
HORUS003992569589,0
HORUS007200117021,0
HORUS003992570370,0
HORUS007200121079,0
HORUS004861040479,0
HORUS003992568540,1
HORUS002100004970,0
HORUS004861042075,0
HORUS004861043215,0
HORUS003991270983,1
HORUS003912557509,0
HORUS007200121567,0
HORUS007200121250,0
HORUS003992568045,0
HORUS003992569107,0
HORUS003992568772,0
HORUS002100004986,0
HORUS003910310147,0
HORUS007200116807,0
HORUS006600003542,0
HORUS003991270407,0
HORUS004861041448,0
HORUS003991270275,0
HORUS007200119845,0
HORUS003991270277,0
HORUS004861040710,0
HORUS12AA001D8V39,0
HORUS003992568717,0
HORUS004861041122,0
HORUS004861041678,0
HORUS004861041510,0
HORUS003912557316,0
HORUS003992569690,0
HORUS004861040363,0
HORUS003992569622,0
HORUS007200121231,0
HORUS003992567869,0
HORUS12AA00176TO1,0
HORUS003992570214,0
HORUS007200121300,0
HORUS003912556525,0
HORUS006992570114,0
HORUS002100004564,0
HORUS007200120156,0
HORUS004861040395,0
HORUS12AA0036SD41,0
HORUS003992569839,0
HORUS003991270688,0
HORUS004861041376,0
HORUS003992569607,0
HORUS003992568846,0
HORUS004861041328,0
HORUS003991270861,0
HORUS007200120336,0
HORUS003910309702,0
HORUS002100004893,0
HORUS003991270794,1
HORUS004861041567,0
HORUS003992569443,0
HORUS007200121854,0
HORUS007200116942,0
HORUS004861041543,0
HORUS004861043068,0
HORUS003992569312,0
HORUS003910310616,0
HORUS12AA001LL5V3,0
HORUS003910310100,0
HORUS003910309738,0
HORUS12AA001LMK22,0
HORUS003910309898,0
HORUS007100039640,0
HORUS007200120096,0
HORUS12AA0020AH17,0
HORUS12AA001DACF1,0
HORUS006600003376,0
HORUS006600003346,0
HORUS003992568855,0
HORUS007200120419,0
HORUS003992567934,0
HORUS003992570231,0
HORUS003912557490,1
HORUS004861042832,0
HORUS003992569578,0
HORUS003912556777,0
HORUS004861043085,0
HORUS006600007057,0
HORUS004861042572,0
HORUS003991270784,0
HORUS007200116858,0
HORUS003991271045,1
HORUS007200119947,0
HORUS003912556636,0
HORUS004861040565,0
HORUS007200116712,0
HORUS007200120067,0
HORUS003991270194,0
HORUS003992569702,1
HORUS12AA003DF8A8,0
HORUS003912556455,0
HORUS12AA001AHFD1,0
HORUS002100004623,0
HORUS003992569869,0
HORUS003992569552,0
HORUS003992567786,0
HORUS003910310563,1
HORUS12AA003DEMT1,0
HORUS007200120273,0
HORUS003912557213,1
HORUS12AA002ABBP1,0
HORUS003992569643,0
HORUS007200120940,0
HORUS003991270939,0
HORUS003912556886,0
HORUS007100039227,0
HORUS003991270418,0
HORUS004861042951,0
HORUS12AA001DPW30,0
HORUS003991270997,1
HORUS003912557168,1
HORUS12AA0020AWA9,0
HORUS003910310553,1
HORUS004861042338,0
HORUS12AA00188DW6,0
HORUS003910310491,0
HORUS004861042333,0
HORUS003991270268,0
HORUS007100039848,0
HORUS004861042183,0
HORUS006600030864,0
HORUS003912557522,0
HORUS003910310025,0
HORUS12AA001LLXK0,0
HORUS003912557460,0
HORUS002100005004,0
HORUS12AA0027C5H8,0
HORUS007200118785,0
HORUS007200121178,0
HORUS003912557423,0
HORUS003992568370,0
HORUS003991270631,1
HORUS003991270999,1
HORUS003910310357,1
HORUS003992569553,0
HORUS003992568423,1
HORUS003992569231,0
HORUS003910309866,0
HORUS007200120111,0
HORUS003912557271,0
HORUS003912556848,0
HORUS003910310906,0
HORUS003912557389,0
HORUS003912556963,0
HORUS003992568030,0
HORUS007200119813,0
HORUS003910309817,0
HORUS003992569844,0
HORUS007200121201,0
HORUS003992569402,0
HORUS007200119763,0
HORUS003910310881,1
HORUS007200120143,0
HORUS003992568832,0
HORUS003992568106,0
HORUS003992568371,0
HORUS003992569319,0
HORUS007200120021,0
HORUS003910310301,1
HORUS003912557243,1
HORUS003992568048,0
HORUS003992568225,0
HORUS003912556924,0
HORUS007200121449,0
HORUS003910310927,0
HORUS007200119964,0
HORUS007200121424,0
HORUS003992568332,0
HORUS003992568756,0
HORUS003910309896,0
HORUS003992568163,0
HORUS003912556906,0
HORUS007200121205,0
HORUS003992567973,0
HORUS003992568910,0
HORUS003912557465,1
HORUS003912556915,0
HORUS003912556889,0
HORUS003910310588,1
HORUS003991270616,0
HORUS007200121440,0
HORUS003992567884,0
HORUS003992567992,0
HORUS007200119995,0
HORUS003992568180,0
HORUS007200119682,0
HORUS003992568898,1
HORUS003912557122,0
HORUS003991270506,0
HORUS003910310484,0
HORUS003992569314,0
HORUS003910310239,0
HORUS003910310730,0
HORUS007200121998,0
HORUS003991271083,0
HORUS003910310917,0
HORUS003992568282,0
HORUS003910309953,0
HORUS007200121523,0
HORUS007200119866,0
HORUS003910310042,0
HORUS003910309630,0
HORUS007200121052,0
HORUS003912556513,0
HORUS003992570279,1
HORUS003910310654,0
HORUS003912557404,1
HORUS007200121012,0
HORUS003991270392,0
HORUS003910310056,0
HORUS002100210826,0
HORUS003992570331,0
HORUS002100310624,0
HORUS003912557548,0
HORUS007200118017,0
HORUS007100039376,0
HORUS003992569883,0
HORUS003910310053,0
HORUS12AA001E0GP1,0
HORUS003912557514,1
HORUS006600008786,0
HORUS002100004555,0
HORUS004861042055,0
HORUS12AA001LMFE8,0
HORUS003992569189,0
HORUS003912556683,0
HORUS004861042883,0
HORUS003992570219,0
HORUS003910309897,0
HORUS003912557410,1
HORUS003992568533,0
HORUS004861041389,0
HORUS003912557471,0
HORUS004861042239,0
HORUS007200118735,0
HORUS007100039918,0
HORUS006600003676,0
HORUS12AA001LWD37,0
HORUS004861041832,0
HORUS003992569922,0
HORUS007200121406,0
HORUS12AA003H0MF8,0
HORUS003992568461,0
HORUS004861040390,0
HORUS12AA001LWBG8,0
HORUS006600004098,0
HORUS006600003586,0
HORUS007200120250,0
HORUS007100039664,0
HORUS007100039683,0
HORUS12AA001AS002,0
HORUS006600008919,0
HORUS003992570291,0
HORUS007200118786,0
HORUS004861042268,0
HORUS12AA002BBS24,0
HORUS12AA002AB7Y4,0
HORUS003912557486,1
HORUS003910309924,0
HORUS004861040616,0
HORUS12AA001E0TV6,0
HORUS004861040484,0
HORUS007200121041,0
HORUS003992570261,0
HORUS007200121968,0
HORUS007200116540,0
HORUS002100004543,0
HORUS007200121259,0
HORUS003910311011,0
HORUS004861042882,0
HORUS004861040458,0
HORUS004861042560,0
HORUS003912557531,0
HORUS12AA0037IDV1,0
HORUS003912556519,0
HORUS12AA002BCMP7,0
HORUS003910309632,0
HORUS003910310679,1
HORUS007200121360,0
HORUS007200121926,0
HORUS12AA0018DXJ8,0
HORUS004861042266,0
HORUS007200116964,0
HORUS007200121788,0
HORUS007200120154,0
HORUS004861042022,0
HORUS007200121426,0
HORUS007200116972,0
HORUS004861040992,0
HORUS007200116975,0
HORUS003991270524,0
HORUS007200121216,0
HORUS004861040830,0
HORUS006600008723,0
HORUS006600003996,0
HORUS003991270996,0
HORUS003992569466,0
HORUS12AA003DFLT0,0
HORUS003992570265,0
HORUS004200006776,0
HORUS003992568787,1
HORUS003991271024,0
HORUS003992568833,1
HORUS004861043040,0
HORUS002100004531,0
HORUS002100004599,0
HORUS007200121388,0
HORUS007200120597,0
HORUS004861041564,0
HORUS002100110525,0
HORUS12AA001LMQI9,0
HORUS003992568901,0
HORUS003992568454,0
HORUS003910310065,0
HORUS004861042851,0
HORUS003992569700,0
HORUS12AA001D9F90,0
HORUS003992569900,0
HORUS003992570195,0
HORUS003912557368,0
HORUS007100039275,0
HORUS003910310068,0
HORUS003912557619,0
HORUS004861043282,0
HORUS003910310103,0
HORUS007200116873,0
HORUS003992568284,1
HORUS003910310573,1
HORUS12AA001AHFF7,0
HORUS003992569825,0
HORUS004861040607,0
HORUS004861041436,0
HORUS003910310362,0
HORUS004861040516,0
HORUS003910310064,0
HORUS003992568187,0
HORUS007100039305,0
HORUS007200121858,0
HORUS12AA003H0YJ8,0
HORUS003991270586,0
HORUS12AA003DF5H7,0
HORUS003992569033,0
HORUS003992570180,0
HORUS006600008712,0
HORUS007200120535,0
HORUS003991270343,0
HORUS007200120582,0
HORUS003991270709,1
HORUS003992570207,1
HORUS007100039526,0
HORUS003992568834,0
HORUS007100039478,0
HORUS003910309994,0
HORUS003910309836,0
HORUS004861041693,0
HORUS003910310101,0
HORUS004861041390,0
HORUS006600003326,0
HORUS000391031286,1
HORUS12AA001LVV98,0
HORUS007200121275,0
HORUS004861040968,0
HORUS003912557464,0
HORUS003910309765,0
HORUS002100210407,0
HORUS007200120119,0
HORUS003912557265,0
HORUS007200121875,0
HORUS003992568103,0
HORUS12AA001LVR27,0
HORUS003912556651,0
HORUS002100004604,0
HORUS004861042284,0
HORUS004861041580,0
HORUS003910310933,0
HORUS003910309846,0
HORUS12AA003H13B0,0
HORUS007200120140,0
HORUS006600003648,0
HORUS003910309610,0
HORUS003912556708,0
HORUS007200120572,0
HORUS12AA002CSG47,0
HORUS003912557171,1
HORUS002100004644,0
HORUS003992569121,0
HORUS003912556922,0
HORUS007200121152,0
HORUS12AA001DATO6,0
HORUS003991271185,0
HORUS007200119887,0
HORUS002100004851,0
HORUS12AA003DEQ34,0
HORUS003910311049,0
HORUS003992568186,0
HORUS007200121600,0
HORUS007200115488,0
HORUS003992669244,0
HORUS004861041421,0
HORUS12AA0027A2F9,0
HORUS003912557004,0
HORUS007200118670,0
HORUS003910310020,0
HORUS002100711224,0
HORUS004861042528,0
HORUS004861042819,0
HORUS003992570234,0
HORUS007200120523,0
HORUS003912557525,1
HORUS002100610921,0
HORUS004861041315,0
HORUS003912557346,0
HORUS003992567997,0
HORUS004861041102,0
HORUS12AA003DDTV2,0
HORUS003992569650,0
HORUS007200119826,0
HORUS002100004480,0
HORUS003912557043,0
HORUS007200119696,0
HORUS003992567945,0
HORUS007200121909,0
HORUS003912557057,0
HORUS003912556836,0
HORUS003992568656,0
HORUS007200119771,0
HORUS007100039825,0
HORUS006600003290,0
HORUS003992569491,0
HORUS003991271115,0
HORUS007200121851,0
HORUS002100004930,0
HORUS002100004874,0
HORUS007200116585,0
HORUS004861040924,0
HORUS006600003338,0
HORUS007200120320,0
HORUS003912557219,0
HORUS002100411113,0
HORUS004861040306,0
HORUS007200121647,0
HORUS004861042835,0
HORUS007200120294,0
HORUS003910310831,0
HORUS007200120971,0
HORUS007200117237,0
HORUS004861040730,0
HORUS007200121574,0
HORUS007200120988,0
HORUS004861043034,0
HORUS007200118692,0
HORUS004861042866,0
HORUS12AA002237S2,0
HORUS003912557131,1
HORUS007200120464,0
HORUS006600003670,0
HORUS003991270520,0
HORUS007200121118,0
HORUS12AA001LLH01,0
HORUS004861043256,0
HORUS007200121151,0
HORUS003910309679,0
HORUS006600004026,0
HORUS007200119941,0
HORUS004861041413,0
HORUS003912557456,0
HORUS004861043277,0
HORUS004861040814,0
HORUS002100610510,0
HORUS003912557032,1
HORUS007200121710,0
HORUS003992569277,0
HORUS003912557366,0
HORUS007200121277,0
HORUS004861042016,0
HORUS004861042913,0
HORUS003992568547,1
HORUS003912556970,0
HORUS004861042601,0
HORUS004861042289,0
HORUS003910310117,0
HORUS12AA0036J1Y3,0
HORUS006600004095,0
HORUS007200116597,0
HORUS002100004553,0
HORUS003992568775,0
HORUS002100004959,0
HORUS003992568051,0
HORUS003992568363,0
HORUS004861043106,0
HORUS12AA0036K3I1,0
HORUS006600003398,0
HORUS003910310632,0
HORUS003910310062,0
HORUS002100004864,0
HORUS003910310593,1
HORUS007200121577,0
HORUS12AA0036IZY4,0
HORUS007200121527,0
HORUS003910310525,0
HORUS003992569440,0
HORUS003912556931,0
HORUS003912557604,0
HORUS12AA0017LON4,0
HORUS003992568348,0
HORUS002100004694,0
HORUS003910310257,1
HORUS003910310674,1
HORUS003910309596,0
HORUS004861041500,0
HORUS003992569667,0
HORUS12AA001E1320,0
HORUS006600003616,0
HORUS006600007080,0
HORUS12AA0039MU76,0
HORUS003992568888,1
HORUS003991271070,1
HORUS002100211129,0
HORUS003910310038,0
HORUS12AA001LMBV8,0
HORUS003912557478,0
HORUS003912557306,1
HORUS003992568663,1
HORUS003912556582,0
HORUS004861041469,0
HORUS002100004533,0
HORUS004861040788,0
HORUS003910309664,0
HORUS007200120223,0
HORUS004861042917,0
HORUS003992568674,0
HORUS007200121596,0
HORUS003910311007,0
HORUS004861041698,0
HORUS12AA001DMNG4,0
HORUS002100005033,0
HORUS003992568735,0
HORUS12AA003H0KA0,0
HORUS002100111116,0
HORUS003912556481,0
HORUS12AA0020TET1,0
HORUS007200120932,0
HORUS002100211206,0
HORUS12AA001DAH76,0
HORUS007200121763,0
HORUS003910310267,1
HORUS003992568569,0
HORUS12AA001LTFH8,0
HORUS003912556770,0
HORUS003910310866,0
HORUS12AA0018DQ73,0
HORUS003912556973,0
HORUS007200121841,0
HORUS003910309753,0
HORUS007100039215,0
HORUS007200116754,0
HORUS004861041735,0
HORUS003992569994,0
HORUS007200120288,0
HORUS003992568581,0
HORUS12AA0037HNQ3,0
HORUS12AA001ASZ83,0
HORUS007200121376,0
HORUS003912556516,0
HORUS007200120367,0
HORUS004861041621,0
HORUS003992568511,0
HORUS003992568837,0
HORUS002100004658,0
HORUS007200121614,0
HORUS002100005029,0
HORUS003912556508,0
HORUS12AA00216L63,0
HORUS007200120883,0
HORUS007200117994,0
HORUS12AA001EEEC6,0
HORUS003992570236,0
HORUS003992570335,0
HORUS12AA001E0R21,0
HORUS003992569380,0
HORUS003912556403,0
HORUS003910310235,0
HORUS003991270369,0
HORUS003992569565,0
HORUS004861043092,0
HORUS003912556446,0
HORUS12AA002098P6,0
HORUS006600004078,0
HORUS003991270503,0
HORUS004861042529,0
HORUS12AA003G79D8,0
HORUS007200117045,0
HORUS003992568527,0
HORUS003992568941,0
HORUS003910310841,1
HORUS12AA0024E0F6,0
HORUS007200121876,0
HORUS003910310129,0
HORUS12AA003H13J4,0
HORUS003991270919,1
HORUS007200117250,0
HORUS003991270944,1
HORUS003992569329,0
HORUS007100039345,0
HORUS002100004977,0
HORUS007100039367,0
HORUS002100711219,0
HORUS002100004420,0
HORUS003912556955,1
HORUS003992568926,0
HORUS007200119846,0
HORUS007200116826,0
HORUS004861042983,0
HORUS006600004067,0
HORUS003992569192,0
HORUS007200116740,0
HORUS12AA003H0UU0,0
HORUS007200120959,0
HORUS007100039570,0
HORUS007200121590,0
HORUS002100004610,0
HORUS003912556710,0
HORUS003992570074,0
HORUS003992569461,0
HORUS003912557257,1
HORUS004861043151,0
HORUS007200116929,0
HORUS12AA003G4U40,0
HORUS003912557127,0
HORUS002100110520,0
HORUS003912556551,0
HORUS003910310328,0
HORUS007200121065,0
HORUS002100004983,0
HORUS003992569241,0
HORUS003910310880,0
HORUS003992569572,0
HORUS004861042899,0
HORUS003910310461,1
HORUS004861040907,0
HORUS007100039552,0
HORUS007200120333,0
HORUS006600004054,0
HORUS007200118700,0
HORUS004861041467,0
HORUS006600004080,0
HORUS007200121884,0
HORUS12AA001EFUL0,0
HORUS003912557370,0
HORUS12AA001E4XE8,0
HORUS003991270339,0
HORUS007200119753,0
HORUS003992568388,0
HORUS003991271124,1
HORUS004861042136,0
HORUS007100040006,0
HORUS003910309722,0
HORUS004861043006,0
HORUS007200121555,0
HORUS007100039455,0
HORUS003991271054,1
HORUS12AA0024DXT0,0
HORUS042432031743,0
HORUS003992570024,0
HORUS004861040970,0
HORUS003992568593,0
HORUS12AA0024X7V9,0
HORUS007200120421,0
HORUS007200117043,0
HORUS004861042577,0
HORUS007200121770,0
HORUS004861041566,0
HORUS003910310349,0
HORUS003991270888,0
HORUS007200117958,0
HORUS12AA0018DN43,0
HORUS002100610901,0
HORUS003912556993,0
HORUS12AA001DJQ46,0
HORUS007200120354,0
HORUS003992569967,0
HORUS003910310156,0
HORUS006600004034,0
HORUS004861042123,0
HORUS004861040920,0
HORUS004861041150,0
HORUS003912670662,0
HORUS003912557587,0
HORUS12AA001E5LQ3,0
HORUS007200121342,0
HORUS003992569741,0
HORUS004861041477,0
HORUS12AA002ABAF2,0
HORUS007200120194,0
HORUS004861000190,0
HORUS007200121892,0
HORUS003912556669,0
HORUS12AA001LSIH7,0
HORUS12AA0036J4L6,0
HORUS003992568575,0
HORUS003992569227,0
HORUS004861040936,0
HORUS003991270660,0
HORUS007200121290,0
HORUS003992568769,1
HORUS004861042271,0
HORUS12AA001LUH11,0
HORUS003992568984,0
HORUS12AA0024DW12,0
HORUS003991270480,0
HORUS002100004740,0
HORUS003992568325,0
HORUS12AA002ALVA1,0
HORUS003910310091,0
HORUS004861040548,0
HORUS007200121040,0
HORUS007100039524,0
HORUS12AA001DQ1L5,0
HORUS003991270300,0
HORUS004861040926,0
HORUS003991270615,0
HORUS004861040709,0
HORUS12AA003H0UI4,0
HORUS003992569794,0
HORUS007200117319,0
HORUS003991271143,1
HORUS12AA0024DTD6,0
HORUS007100039893,0
HORUS007200121553,0
HORUS003992570336,0
HORUS003992569718,0
HORUS007100039883,0
HORUS004861000294,0
HORUS003992568330,0
HORUS003912556580,0
HORUS007200116952,0
HORUS12AA001D9U20,0
HORUS12AA003H13G0,0
HORUS12AA001DBFB4,0
HORUS003992569486,0
HORUS004861042992,0
HORUS12AA001EFJA3,0
HORUS002100810816,0
HORUS004861041027,0
HORUS12AA0036JMB1,0
HORUS12AA001LVUB1,0
HORUS12AA002BC1U5,0
HORUS007200120931,0
HORUS003910310173,1
HORUS007200120395,0
HORUS003910310159,0
HORUS007100039885,0
HORUS003992568603,0
HORUS007200121660,1
HORUS12AA001DQ5T5,0
HORUS004861041540,0
HORUS002100710311,0
HORUS004861041955,0
HORUS12AA003G59R4,0
HORUS003992568637,0
HORUS003991270324,0
HORUS006600008926,0
HORUS003992568033,0
HORUS007100039577,0
HORUS007200121070,0
HORUS007200121321,0
HORUS12AA00177F97,0
HORUS007200121829,0
HORUS002100005021,0
HORUS003912557523,0
HORUS004861043174,0
HORUS003992569613,0
HORUS007200116852,0
HORUS004861040326,0
HORUS002100004891,0
HORUS004200018504,0
HORUS002100004723,0
HORUS003910310608,1
HORUS007200121509,0
HORUS007200120450,0
HORUS007100039846,0
HORUS007200118744,0
HORUS003991270436,0
HORUS12AA001DO254,0
HORUS12AA003G6LJ9,0
HORUS004861040916,0
HORUS003991270256,0
HORUS007200117296,0
HORUS12AA001DAWX5,0
HORUS003992568304,0
HORUS003910310806,1
HORUS007100039602,0
HORUS003991271051,1
HORUS003992568657,1
HORUS003912557412,0
HORUS007200119772,0
HORUS003910310118,0
HORUS003992569417,0
HORUS004861043209,0
HORUS004861040397,0
HORUS007200121896,0
HORUS003910310758,1
HORUS003991270984,0
HORUS003991270907,0
HORUS12AA001LLNC6,0
HORUS007200121578,0
HORUS002100004562,0
HORUS007200118020,0
HORUS007100039910,0
HORUS007200119793,0
HORUS007200120240,0
HORUS007200121123,0
HORUS002100004947,0
HORUS12AA001LW490,0
HORUS003912556862,0
HORUS004861042767,0
HORUS003992569797,1
HORUS004861042511,0
HORUS003910311052,1
HORUS003992569851,0
HORUS003991270666,0
HORUS007200119717,0
HORUS003992568107,0
HORUS002100004827,0
HORUS003992569018,0
HORUS007200121752,0
HORUS002100211213,0
HORUS004200019812,0
HORUS003992568727,0
HORUS007200118683,0
HORUS007100039604,0
HORUS004861040818,0
HORUS004861043142,0
HORUS002100711025,0
HORUS007200116707,0
HORUS004861041449,0
HORUS007200121748,0
HORUS003910309925,0
HORUS003910309779,0
HORUS000039970216,1
HORUS003992570042,0
HORUS003991270669,0
HORUS002100911103,0
HORUS003991270311,0
HORUS004861042912,0
HORUS004861042293,0
HORUS003992569102,0
HORUS003912556596,0
HORUS003991271164,0
HORUS007200117896,0
HORUS004861041814,0
HORUS003992569281,0
HORUS003910309601,0
HORUS006600003456,0
HORUS12AA00217LM5,0
HORUS007100039525,0
HORUS003910309805,0
HORUS003991270881,0
HORUS003992568698,0
HORUS002100610907,0
HORUS007200119965,0
HORUS006600004063,0
HORUS003910310995,0
HORUS12AA0039NNC7,0
HORUS004861040910,0
HORUS003992569113,0
HORUS003910310523,0
HORUS003912557520,0
HORUS003912556728,0
HORUS003912557280,0
HORUS12AA0020UBV8,0
HORUS12AA001DOBT6,0
HORUS004861042514,0
HORUS007200119991,0
HORUS003992568882,0
HORUS004861040573,0
HORUS003991270438,0
HORUS003912556540,0
HORUS004861042947,0
HORUS003912556776,0
HORUS007200120903,0
HORUS002100311219,0
HORUS003992570262,0
HORUS004861041072,0
HORUS003992570275,0
HORUS007200120377,0
HORUS003992569946,0
HORUS006600004109,0
HORUS003992568794,0
HORUS003991271036,1
HORUS004861041821,0
HORUS003910309703,0
HORUS007100039851,0
HORUS004861042031,0
HORUS007200116715,0
HORUS007200119948,0
HORUS003910311029,0
HORUS003992569513,0
HORUS12AA0036ISP9,0
HORUS003910309921,0
HORUS12AA001EDHN3,0
HORUS12AA001CXCP6,0
HORUS004861041811,0
HORUS007200121084,0
HORUS002100711030,0
HORUS003992568827,0
HORUS004861041687,0
HORUS003992568956,0
HORUS004861042729,0
HORUS002100004625,0
HORUS007100039491,0
HORUS12AA00227589,0
HORUS003992569642,0
HORUS003991270695,0
HORUS007200120919,0
HORUS007200121249,0
HORUS003912557444,0
HORUS003910310924,0
HORUS003992569084,0
HORUS003912556647,0
HORUS003910310478,0
HORUS003912557208,0
HORUS004861041512,0
HORUS003912557151,0
HORUS004861041597,0
HORUS003910310172,0
HORUS12AA001LMB88,0
HORUS003910309838,0
HORUS007200120222,0
HORUS12AA003DFYB3,0
HORUS007200121021,0
HORUS004861041569,0
HORUS004861040634,0
HORUS002100004762,0
HORUS003991270377,0
HORUS007200121147,0
HORUS003992569853,0
HORUS004861040869,0
HORUS007200120386,0
HORUS002100004952,0
HORUS003991270855,0
HORUS003910310277,0
HORUS12AA001LTG63,0
HORUS12AA001DAOW5,0
HORUS004861041031,0
HORUS12AA0027AI27,0
HORUS004861041335,0
HORUS003912556742,0
HORUS12AA0037I4Q7,0
HORUS12AA0036IPX6,0
HORUS12AA00188BR8,0
HORUS003910309927,0
HORUS003912557134,0
HORUS003992569716,0
HORUS004861040737,0
HORUS004861041602,0
HORUS12AA0019J3F0,0
HORUS003912556975,0
HORUS003992569547,0
HORUS003992568744,0
HORUS007100039250,0
HORUS007100039667,0
HORUS003991271042,1
HORUS007100039820,0
HORUS007200121029,0
HORUS003992569927,0
HORUS12AA0020A524,0
HORUS004200019418,0
HORUS003992569584,0
HORUS003991270811,1
HORUS006600003254,0
HORUS12AA001DQ3P5,0
HORUS003992569878,0
HORUS007200116918,0
HORUS003910310501,0
HORUS004861042291,0
HORUS003992569683,0
HORUS003910309608,0
HORUS007100039673,0
HORUS12AA001DMIW7,0
HORUS006600006890,0
HORUS002100004709,0
HORUS003991270941,0
HORUS003992568530,0
HORUS003910310944,0
HORUS003992568135,0
HORUS002100420103,0
HORUS007200116822,0
HORUS003992570369,0
HORUS12AA001WZ3N2,0
HORUS004861042718,0
HORUS004861040566,0
HORUS004861040578,0
HORUS003992568913,0
HORUS003992567818,0
HORUS003992568424,0
HORUS003992567868,0
HORUS003912557088,0
HORUS003992568309,0
HORUS12AA001DJP47,0
HORUS003992569537,0
HORUS006600003448,0
HORUS003912557034,0
HORUS007200116544,0
HORUS007200121320,0
HORUS003991270847,0
HORUS002100910414,0
HORUS003992568108,0
HORUS007200116770,0
HORUS003910310296,0
HORUS006600006891,0
HORUS007200121921,0
HORUS003992567801,0
HORUS003992569065,0
HORUS007200120592,0
HORUS007100039335,0
HORUS002100005022,0
HORUS003912557102,0
HORUS003992569540,0
HORUS12AA0033CX04,0
HORUS12AA001637Z6,0
HORUS003992568686,0
HORUS003991270683,0
HORUS002100911213,0
HORUS007100039835,0
HORUS003992569370,0
HORUS003992569005,0
HORUS007200120573,0
HORUS003992569242,0
HORUS003992569082,0
HORUS002100210815,0
HORUS003991271123,1
HORUS004861040847,0
HORUS007100039194,0
HORUS007200116699,0
HORUS003912556982,1
HORUS007200121871,0
HORUS12AA0024DYS1,0
HORUS12AA0029GGO6,0
HORUS007200119873,0
HORUS003912556820,0
HORUS12AA001LTD41,0
HORUS004861042732,0
HORUS003992569496,0
HORUS003992569083,0
HORUS12AA001DOF88,0
HORUS12AA001D9JA0,0
HORUS006600003374,0
HORUS12AA0027A4H3,0
HORUS003992569685,0
HORUS007200121589,0
HORUS007200121936,0
HORUS003992568711,0
HORUS003991270422,0
HORUS007200119718,0
HORUS12AA0039EYE0,0
HORUS004861042309,0
HORUS004861041054,0
HORUS003992568469,0
HORUS003912557098,0
HORUS003991270805,1
HORUS003992568960,0
HORUS12AA0017KQ39,0
HORUS007200120529,0
HORUS003912557325,0
HORUS12AA001LSFK4,0
HORUS004861040330,0
HORUS007200120955,0
HORUS003910310820,1
HORUS003991270758,0
HORUS12AA001LW813,0
HORUS003910310251,0
HORUS003912556733,0
HORUS004861042238,0
HORUS007200120975,0
HORUS12AA0033CTL1,0
HORUS006600004007,0
HORUS12AA003G6729,0
HORUS003910310710,0
HORUS003992570303,0
HORUS003912556812,0
HORUS003910309597,0
HORUS003910310757,1
HORUS002100004671,0
HORUS003910310599,0
HORUS12AA001LVOJ1,0
HORUS002100004627,0
HORUS000039970318,0
HORUS002100911228,0
HORUS004861042753,0
HORUS004861041558,0
HORUS003910310099,0
HORUS004861042553,0
HORUS007200120599,0
HORUS006600007058,0
HORUS007200116953,0
HORUS003992567837,0
HORUS003912556872,0
HORUS003912556422,0
HORUS003992569202,0
HORUS004861041498,0
HORUS003991270335,0
HORUS003992568619,0
HORUS004861041176,0
HORUS002100004668,0
HORUS003991271094,0
HORUS003992568500,0
HORUS003992567776,0
HORUS004861043162,0
HORUS003910309831,0
HORUS003912557411,0
HORUS007100040024,0
HORUS007200116703,0
HORUS007200121162,0
HORUS003910310094,0
HORUS007200121863,0
HORUS004861041412,0
HORUS004861041931,0
HORUS007100039315,0
HORUS007200118742,0
HORUS004861042200,0
HORUS003992570065,1
HORUS007200121230,0
HORUS002100611224,0
HORUS004861041810,0
HORUS003992569898,0
HORUS007200121293,0
HORUS003992568428,0
HORUS003910310852,0
HORUS003992570044,0
HORUS003912557148,0
HORUS007200121992,0
HORUS003910310001,0
HORUS003910310711,0
HORUS12AA00163ZT3,0
HORUS12AA002ALZ69,0
HORUS004861042763,0
HORUS004861040617,0
HORUS12AA001E0ME7,0
HORUS007200121717,0
HORUS007100039576,0
HORUS003910310968,0
HORUS004861041640,0
HORUS12AA001ASE27,0
HORUS003910309774,0
HORUS002100004591,0
HORUS004861041464,0
HORUS007200118752,0
HORUS003912556568,0
HORUS007200120992,0
HORUS003992568679,0
HORUS003992567958,0
HORUS12AA001EDKN0,0
HORUS007200120925,0
HORUS12AA003G5D85,0
HORUS004861040706,0
HORUS003912557521,0
HORUS003910310697,0
HORUS007200121804,0
HORUS007200116860,0
HORUS003992569532,0
HORUS003910309647,0
HORUS003910310031,0
HORUS003991270897,0
HORUS003910310006,0
HORUS003910310657,0
HORUS003912557540,0
HORUS004861040701,0
HORUS007200120024,0
HORUS004861042322,0
HORUS003992569734,0
HORUS007100039311,0
